,LOC,ADDR,CCTV_YN,CCTV_CNT,ROAD_BT,LATITUDE,LONGITUDE
750,자연어린이집,경기도 오산시 원동 621번지,Y,1,6,37.14081183,127.0812905
751,시립남부어린이집,경기도 오산시 원동 404-10번지,Y,1,12,37.13856495,127.0723256
752,지움 어린이집,경기도 오산시 누읍동 621번지 휴먼시아,Y,1,6,37.1400538,127.0517557
753,키즈맘 어린이집,경기도 오산시 누읍동 626-4번지,N,0,6,37.1395376,127.0528629
754,i노리터 어린이집,경기도 오산시 누읍동 627-1번지,N,0,6,37.14020778,127.053304
755,시립푸른숲 어린이집,경기도 오산시 갈곶동 302-23번지,N,0,13,37.12731698,127.0767023
756,아이펀 어린이집,경기도 오산시 누읍동 503-2번지,Y,1,6,37.1401373,127.0497901
757,자람터어린이집,경기도 오산시 궐동 636-2번지,Y,1,12,37.15964125,127.0619238
758,시립세마어린이집,경기도 오산시 세교동 603-2번지,Y,1,12,37.18460817,127.0449164
759,시립은여울어린이집,경기도 오산시 수청동 624번지,N,0,20,37.17095224,127.0668603
760,설리반어린이집,경기도 오산시 수청동 519-3번지,N,0,5,37.1641268,127.061041
761,오산유치원,경기도 오산시 오산동 844-7번지 오산감리교회,N,0,3,37.15270246,127.0695488
762,이화유치원,경기도 오산시 수청동 514번지 오산이화유치원,Y,2,6,37.16434805,127.0625447
763,이림유치원,경기도 오산시 고현동 73-1번지 이림유치원,Y,1,4,37.13554289,127.0857412
764,동화마을유치원,경기도 오산시 오산동 912-7번지 동화마을어린이집,Y,1,6,37.1570389,127.0764159
765,동탄자연유치원,경기도 오산시 외삼미동 150-5번지 자연유치원,Y,1,4,37.19699626,127.0602858
766,성심학교,경기도 오산시 지곶동 559-1번지,N,0,25,37.1767618,127.0175214
767,가수초등학교,경기도 오산시 가수동 25번지,Y,1,12,37.14810336,127.0479566
768,광성초등학교,경기도 오산시 세교동 623번지,Y,2,12,37.1841969,127.0397087
769,대호초등학교,경기도 오산시 궐동 661번지,Y,3,12,37.15910626,127.0578885
770,매홀초등학교,경기도 오산시 수청동 534-1번지,Y,2,6,37.162749,127.0632819
771,삼미초등학교,경기도 오산시 외삼미동 290-3번지,Y,2,6,37.19135566,127.0602693
772,성산초등학교,경기도 오산시 오산동 524-1번지,Y,3,12,37.15044407,127.0670404
773,수청초등학교,경기도 오산시 수청동 584번지,Y,3,18,37.1708567,127.0554744
774,오산초등학교,경기도 오산시 가수동 76번지,Y,3,6,37.14515778,127.0501654
775,오산대원초등학교,경기도 오산시 갈곶동 258번지,Y,2,6,37.13055343,127.0711912
776,오산원당초등학교,경기도 오산시 원동 30-22번지,Y,2,5,37.1422645,127.0909576
777,운산초등학교,경기도 오산시 오산동 923-1번지,Y,2,12,37.15263986,127.0775339
778,운암초등학교,경기도 오산시 원동 815-5번지,Y,2,6,37.14385358,127.0762159
779,원동초등학교,경기도 오산시 원동 805번지,Y,2,12,37.13552815,127.069748
780,화성초등학교,경기도 오산시 수청동 47-1번지,Y,3,12,37.16477326,127.0691922
781,문시초등학교,경기도 오산시 금암동 518번지,Y,1,12,37.17428195,127.0452751
782,필봉초등학교,경기도 오산시 금암동 486번지,Y,1,12,37.17882755,127.0523812
783,다온초등학교,경기도 오산시 부산동 794번지,Y,3,18,37.1519816,127.0908929
784,근혜유치원,경기도 오산시 원동 752-2번지 근혜유치원,Y,1,5,37.147748,127.0718215
785,노틀담유치원,경기도 오산시 청학동 73-1번지 노틀담수녀원,Y,1,22,37.15355308,127.0559346
786,대일유치원,경기도 오산시 원동 807번지 동부삼환아파트,Y,1,6,37.13354976,127.0705773
787,별새꽃유치원,경기도 오산시 갈곶동 251번지 우림아파트,Y,1,15,37.13055277,127.0722262
788,신동아유치원,경기도 오산시 서동 125-2번지 신동아아파트,Y,1,6,37.14502734,127.0427409
789,예인유치원,경기도 오산시 부산동 779-1번지 오산운암3단지주공아파트,Y,1,6,37.15362697,127.0782193
790,성심학교,경기도 오산시 지곶동 559-1번지,N,0,25,37.1767618,127.0175214
791,호동 초등학교 병설유치원,경기도 안산시 상록구 일동 601번지,Y,5,3~6,37.312558,126.865446
792,푸른숲속어린이집,경기도 안산시 상록구 일동 581-3번지,Y,3,3~6,37.313835,126.863548
793,조은 유치원,경기도 안산시 상록구 일동 125-1번지,Y,1,3~6,37.311884,126.868838
794,시랑 초등학교,경기도 안산시 상록구 부곡동 719-3번지,Y,2,8~12,37.335898,126.855701
795,시랑 초등학교 병설유치원,경기도 안산시 상록구 부곡동 719-3번지,Y,2,3~6,37.335898,126.855701
796,미예뜰 어린이집,경기도 안산시 상록구 부곡동 713-5번지,Y,3,3~6,37.337012,126.857100
797,시낭 어린이집,경기도 안산시 상록구 월피동 471-1번지,Y,1,3~6,37.336647,126.854438
798,천사 유치원,경기도 안산시 상록구 월피동 465-1번지,Y,4,3~6,37.335465,126.853939
799,가수초등학교,경기도 오산시 가수동 25번지,Y,1,12,37.14810336,127.0479566
800,대호초등학교,경기도 오산시 궐동 661번지,Y,3,12,37.15910626,127.0578885
801,매홀초등학교,경기도 오산시 수청동 534-1번지,Y,2,6,37.162749,127.0632819
802,삼미초등학교,경기도 오산시 외삼미동 290-3번지,Y,2,6,37.19135566,127.0602693
803,성산초등학교,경기도 오산시 오산동 524-1번지,Y,3,12,37.15044407,127.0670404
804,성호초등학교,경기도 오산시 오산동 862-1번지,Y,2,12,37.15047785,127.0709531
805,수청초등학교,경기도 오산시 수청동 584번지,Y,3,18,37.1708567,127.0554744
806,오산고현초등학교,경기도 오산시 고현동 92번지,Y,2,12,37.13341682,127.0851446
807,오산대원초등학교,경기도 오산시 갈곶동 258번지,Y,2,6,37.13055343,127.0711912
808,올리어린이집,경기도 포천시 소흘읍 이동교리 183,Y,1,5,37.8237280,127.1359041
809,꽃향기어린이집,경기도 포천시 소흘읍 송우리 593-4,Y,1,5,37.8367773,127.1367641
810,아이해뜰어린이집,경기도 포천시 소흘읍 이가팔리 546-3,Y,1,7,37.8223094,127.1581120
811,리안어린이집,경기도 포천시 일동면 화대리 813-12,Y,1,7,37.9649169453,127.324526813
812,신북초교,경기도 포천시 신북면 신평리 361-3,Y,8,7,37.9386451,127.2198661
813,운담초교,경기도 포천시 일동면 화대리 608-2,Y,4,7,37.9718139,127.3292360
814,유암초교,경기도 포천시 가산면 감암리 503-1,Y,5,7,37.8685622,127.1921480
815,축석초교,경기도 포천시 소흘읍 이동교리 645,Y,2,13,37.7882195,127.1218036
816,관인초교,경기도 포천시 관인면 탄동리 664-1,Y,4,13,38.1567377,127.2501375
817,금주초교,경기도 포천시 영중면 금주리 522-1,Y,5,6,37.9734611,127.2605661
818,내촌초교,경기도 포천시 내촌면 내리 334-5,Y,4,7,37.7869332,127.2298015
819,노곡초교,경기도 포천시 이동면 노곡리 846-6,Y,7,7,38.0082198,127.3353315
820,송우초교,경기도 포천시 소흘읍 송우리 214,Y,4,13,37.8295824,127.1436218
821,영북초교,경기도 포천시 영북면 운천리 342-2,Y,1,21,38.0903440,127.2762269
822,화현초교,경기도 포천시 화현면 화현리 847-1,Y,4,7,37.9020681,127.2848098
823,영평초교,경기도 포천시 영중면 영평리 240,Y,5,7,38.0160796,127.2172637
824,이곡초교,경기도 포천시 소흘읍 이곡리 197,Y,6,7,37.7783686,127.1486754
825,일동초교,경기도 포천시 일동면 기산리 281-1번지,Y,7,13,37.9551459,127.3144547
826,정교초교,경기도 포천시 가산면 정교리 549-2,Y,2,7,37.8156466,127.1698133
827,지현초교,경기도 포천시 화현면 지현리 279-6,Y,4,7,37.9289700,127.2651775
828,청성초교,경기도 포천시 군내면 직두리 740,Y,5,7,37.8749631,127.2235026
829,해밀 유치원,경기도 안산시 상록구 수암동 480-5번지,Y,1,3~6,37.363808,126.881057
830,제일 유치원,경기도 안산시 단원구 고잔동 647-1번지,Y,1,8,37.329358,126.839489
831,행복한 유치원,경기도 안산시 단원구 고잔동 614번지,Y,1,10,37.330762,126.829357
832,생각을키우는 유치원,경기도 안산시 단원구 선부동 1123-6번지,N,0,10,37.346903,126.811219
833,시립원초 어린이집,경기도 안산시 단원구 초지동 606-1번지,Y,2,15,37.324760,126.808472
834,참뜻 어린이집,경기도 안산시 단원구 선부동 1032-12번지,Y,1,20,37.341481,126.805827
835,추산초교,경기도 포천시 소흘읍 송우리 728-11,Y,3,7,37.8261488,127.1371038
836,포천삼정초교,경기도 포천시 신북면 삼정리 405-1,Y,4,7,37.9640067,127.1314553
837,포천초교,경기도 포천시 신읍동 133,Y,6,13,37.8969641,127.1973659
838,왕방초교,경기도 포천시 신북면 가채리 819-15,Y,5,13,37.9042234317,127.201663248
839,신봉초교,경기도 포천시 소흘읍 송우리 727-4,Y,5,13,37.8320968,127.1392554
840,시립별빛 어린이집,경기도 안산시 단원구 초지동 703-3번지,Y,3,6~15,37.314596,126.817723
841,시립보듬이나눔이 어린이집,경기도 안산시 단원구 신길동 1384-11번지,Y,1,6,37.337996,126.761970
842,리틀엔젤 어린이집,경기도 안산시 단원구 신길동 1482번지,Y,2,6~20,37.336723,126.779166
843,삼성몬테소리 어린이집,경기도 안산시 단원구 고잔동 699-5번지,Y,1,6~8,37.313283,126.824838
844,아이엘 어린이집,경기도 안산시 단원구 고잔동 699-1번지,Y,1,6~8,37.313333,126.824142
845,시립와동 어린이집,경기도 안산시 단원구 와동 92-4번지,N,0,20~26,37.341802,126.826784
846,마산서초(가칭),경기도 김포시 구래동 6891-2번지,Y,1,15,37.63947947,126.6276484
847,마송초교,경기도 김포시 통진읍 마송리 1-2번지,Y,1,15,37.68444153,126.6063018
848,카네기아이사랑어린이집,경기도 안산시 상록구 이동 710-9번지,Y,5,3~6,37.309752,126.849480
849,고잔초등학교,경기도 안산시 단원구 고잔동 581번지,Y,6,8~25,37.324755,126.827474
850,부곡 유치원,경기도 안산시 상록구 부곡동 670-6번지,Y,1,3~6,37.331216,126.862162
851,일동하늘 어린이집,경기도 안산시 상록구 일동 574번지,Y,1,3~6,37.316355,126.863449
852,예원 유치원,경기도 안산시 상록구 본오동 852-1번지,Y,2,3~6,37.290679,126.868182
853,예은 유치원,경기도 안산시 상록구 사동 1553번지 숲속마을아파트,Y,3,3~6,37.304064,126.841050
854,세라 유치원,경기도 안산시 상록구 이동 664-1번지 푸르지오2차아파트,Y,5,3~6,37.309165,126.843112
855,미림 유치원,경기도 안산시 상록구 사동 1506-1번지,Y,5,3~6,37.279568,126.852544
856,대안 유치원,경기도 안산시 상록구 성포동 587-1,Y,1,3~6,37.320071,126.846829
857,서원 유치원,경기도 안산시 상록구 이동 630-1번지,Y,3,3~6,37.313168,126.843462
858,하늘숲 어린이집,경기도 안산시 상록구 사동 1319-21번지,Y,1,3~6,37.293579,126.851733
859,안산1대학석학 유치원,경기도 안산시 상록구 일동 752번지,Y,4,3~6,37.309189,126.875762
860,동방 어린이집,경기도 안산시 상록구 본오동 722-5번지,Y,1,3~6,37.289788,126.866761
861,또래 어린이집,경기도 안산시 상록구 일동 110-11번지,Y,4,3~6,37.294684,126.856035
862,리베 어린이집,경기도 안산시 상록구 이동 683-1번지,Y,1,3~6,37.308054,126.846345
863,아미 어린이집,경기도 안산시 상록구 본오동 949-6번지,Y,4,3~6,37.286580,126.863565
864,시립감골 어린이집,경기도 안산시 상록구 사동 1475-3번지,Y,4,3~6,37.278041,126.849950
865,하나린 어린이집,경기도 안산시 상록구 부곡동 614번지,Y,5,5~8,37.326473,126.861337
866,에이앤이 지혜어린이집,경기도 안산시 상록구 사동 1255-1번지,Y,5,3~6,37.301215,126.855555
867,본오 초등학교,경기도 안산시 상록구 본오동 821번지,Y,1,8~12,37.294611,126.868448
868,본오 초등학교 병설유치원,경기도 안산시 상록구 본오동 821번지,Y,5,3~6,37.294611,126.868448
869,각골 초등학교,경기도 안산시 상록구 본오동 728-6번지,Y,2,8~12,37.292878,126.873157
870,각골 초등학교 병설유치원,경기도 안산시 상록구 본오동 728-6번지,Y,3,3~6,37.292878,126.873157
871,안데르센 어린이집,경기도 안산시 상록구 본오동 744-2번지 대흥캐슬,Y,3,3~6,37.295182,126.876271
872,신에덴 어린이집,경기도 안산시 상록구 본오동 774-7번지,Y,1,3~6,37.293671,126.874026
873,성포 초등학교,경기도 안산시 상록구 성포동 592-1번지,Y,4,8~12,37.324233,126.842617
874,경수 초등학교,경기도 안산시 상록구 성포동 594-3번지,Y,3,8~12,37.326751,126.850784
875,경수 초등학교 병설유치원,경기도 안산시 상록구 성포동 594-3번지,Y,5,3~6,37.326751,126.850784
876,꿈이 있는 성모어린이집,경기도 안산시 상록구 월피동 460-15번지,Y,1,3~6,37.334130,126.852106
877,리틀키디 어린이집,경기도 안산시 상록구 월피동 451-9번지,Y,2,3~6,37.332956,126.852688
878,다샘 유치원,경기도 안산시 상록구 본오동 879-16번지 신안2차아파트,Y,4,3~6,37.297581,126.861244
879,상록이레 어린이집,경기도 안산시 상록구 본오동 863-12번지,Y,2,3~6,37.292353,126.865496
880,용신 어린이집,경기도 안산시 상록구 본오동 767-8번지,Y,2,5~8,37.292611,126.864053
881,큰소리 어린이집,경기도 안산시 상록구 사동 1401-2번지,Y,3,3~6,37.283258,126.853420
882,홍익예뜰 어린이집,경기도 안산시 상록구 수암동 484-11번지,Y,5,3~6,37.283258,126.853420
883,주원초등학교,경기도 양주시 고암동 580-5번지,Y,,18,37.83553749,127.0728948
884,아이림유치원,경기도 양주시 고읍동 21-2번지,Y,,8,37.805016,127.084232
885,만송유치원,경기도 양주시 만송동 163-2번지,Y,,8,37.792411,127.094313
886,해밀유치원(해밀어린이집),경기도 양주시 백석읍 방성리 218-1번지,Y,,4,37.80111093,126.994942
887,노블키즈유치원,경기도 양주시 광적면 가납리 704-9번지,Y,,8,37.819732,126.986625
888,산내들유지원,경기도 양주시 만송동 223-1번지,Y,,12,37.79708799,127.0936259
889,홈그루유치원,경기도 양주시 만송동 445-5번지,Y,,4,37.79023216,127.0858926
890,양주유치원,경기도 양주시 옥정동 1033번지,Y,,24,37.82815926,127.0992083
891,키즈팜어린이집,경기도 양주시 만송동 14번지,Y,,8,37.7951121,127.0992322
892,중앙어린이집,경기도 양주시 덕계동 425-1번지,Y,,8,37.81933611,127.049306
893,큰바다어린이집,경기도 양주시 삼숭동 681-4번지,Y,,8,37.79972214,127.106629
894,황토어린이집,경기도 양주시 만송동 105-7번지,Y,,4,37.78971093,127.093612
895,사랑나무어린이집,경기도 양주시 삼숭동 96-14번지,Y,,8,37.81066333,127.1106137
896,예일스쿨어린이집,경기도 양주시 백석읍 홍죽리 229-1번지,Y,,4,37.793501,126.965101
897,아름솔 유치원,경기도 양주시 백석읍 복지리 184-1번지,Y,,4,37.79166153,126.9926385
898,예일유치원,경기도 양주시 고읍동 443번지,Y,,12,37.80104128,127.0790424
899,새싹유치원,경기도 양주시 장흥면 교현리 133-1번지,Y,,4,37.71542172,126.9700808
900,핑크블루어린이집,경기도 양주시 옥정동 804-5번지,Y,,6,37.81994802,127.0774906
901,자연유아어린이집,경기도 양주시 마전동 106-3번지,Y,,3,37.782425,127.049533
902,해오름어린이집,경기도 오산시 청호동 40-1번지,Y,1,6,37.1323452,127.0843344
903,이삭유치원,경기도 안산시 상록구 팔곡일동 279-3번지,Y,5,3~6,37.303202,126.899500
904,바다 유치원,경기도 안산시 상록구 월피동 462-1번지,Y,5,3~6,37.334284,126.852532
905,샤론어린이집,경기도 포천시 신북면 가채리 768-7,Y,4,7,37.9054486162,127.205882851
906,예원노블키즈어린이집,경기도 포천시 신읍동 515,Y,3,6,37.8972319,127.1855846
907,포천시청어린이집,경기도 포천시 신읍동 57-3,Y,5,5,37.8952704,127.1999038
908,은혜어린이집,경기도 포천시 영북면 운천리 324,Y,1,5,38.0847713584,127.276904465
